id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2044-11-14;6352;1171;214;228020;1542;27.15;8091;90.51;812441;4125;17488.1
3;2044-11-15;6960;1194;216;3563841;1778;85.46;7252;98.29;457780;4905;19155.07
3;2044-11-16;6949;842;162;867783;1125;77.36;5789;52.94;761484;4394;17010.85
3;2044-11-17;9912;825;87;3838522;1311;25.07;3699;79.0;232179;4091;24870.81
3;2044-11-18;10152;1098;192;697001;1479;60.45;7536;77.89;905476;3017;16375.96
3;2044-11-19;8321;1894;142;1353404;2068;44.95;9182;72.24;698213;2566;12932.59
3;2044-11-20;9534;1771;72;2764200;1594;12.56;9736;91.31;967521;3424;19966.16
3;2044-11-21;6041;1474;120;1632093;2935;95.89;8572;53.76;704032;2487;21948.79
3;2044-11-22;10344;1765;198;2809304;1955;24.47;7317;70.81;52503;3850;18475.09
3;2044-11-23;8011;1372;125;1154843;1998;48.65;3101;71.43;855730;4246;15476.76
3;2044-11-24;5256;1717;147;711804;1470;42.78;428;7.33;695112;3201;16828.6
3;2044-11-25;5369;1171;221;2248127;1989;35.26;5858;77.55;617297;3339;19229.66
3;2044-11-26;9252;1043;177;3885476;1025;9.09;3169;85.84;749064;3414;23015.96
3;2044-11-27;10597;1707;181;2197086;1290;44.67;6357;39.24;745346;4683;18696.23
