id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2028-08-28;7214;913;99;3077183;2392;81.16;4714;1.69;651214;1074;24431.91
3;2028-08-29;10456;978;99;203801;1038;85.63;764;13.33;377451;3900;20481.12
3;2028-08-30;11301;1106;196;1271154;1774;91.79;3609;11.42;156069;4627;12267.5
3;2028-08-31;11149;1214;135;2300760;1110;70.02;4496;80.04;572757;3207;24160.82
3;2028-09-01;11644;1545;180;2910823;1299;70.95;854;56.85;146670;2886;19507.61
3;2028-09-02;6213;1093;208;3683779;1845;82.55;6488;5.63;639661;2484;17680.47
3;2028-09-03;6986;1959;210;3556080;2319;55.14;4367;87.22;432785;3535;24400.25
3;2028-09-04;11845;1844;191;1325179;2508;97.41;2502;86.54;856342;4554;20663.64
3;2028-09-05;4415;1942;117;344570;2075;0.32;4436;67.22;195403;3731;14351.49
3;2028-09-06;11761;1144;207;1477791;1288;8.75;6642;18.43;256155;3016;19157.86
3;2028-09-07;11789;1588;73;876682;2912;39.3;486;68.46;815874;2239;18418.71
3;2028-09-08;8098;963;165;1495245;2583;64.14;9726;18.83;754427;1873;19593.51
3;2028-09-09;5450;1908;97;3734652;2664;80.2;5027;10.15;646220;3045;12670.93
3;2028-09-10;5612;1184;153;2361737;1621;43.47;5744;87.63;209178;1108;13717.12
