id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2034-12-11;5181;1471;136;670978;2745;0.45;773;88.91;163433;3783;23290.68
3;2034-12-12;11247;1602;110;1393004;1956;89.27;6446;76.55;560379;2187;16214.95
3;2034-12-13;10491;1044;102;2324611;1392;31.25;6468;97.14;453408;4664;20641.21
3;2034-12-14;6331;1088;97;650090;1980;67.84;3426;69.5;695788;1373;12360.31
3;2034-12-15;6229;1664;198;2144135;1473;96.79;3177;12.29;496699;3893;15046.39
3;2034-12-16;8530;824;197;229460;1612;34.78;5818;71.19;661023;2684;15614.82
3;2034-12-17;5859;971;231;2530573;2954;46.08;2263;41.04;876961;1633;14316.16
3;2034-12-18;6582;1716;105;943155;1015;44.34;4324;4.8;426270;4107;11474.5
3;2034-12-19;11356;938;232;483387;1899;13.2;6390;99.16;32734;1212;20311.99
3;2034-12-20;8685;1580;160;353760;1576;80.57;107;45.17;463369;3045;13141.38
3;2034-12-21;4211;863;201;151958;2389;89.49;3398;58.9;558947;3486;21112.94
3;2034-12-22;6707;853;160;249592;1436;50.83;2733;34.49;889688;2318;13812.14
3;2034-12-23;7149;1367;135;2605938;1081;82.3;4532;68.77;644530;2200;21472.54
3;2034-12-24;10058;1453;112;2283314;2734;68.34;9316;47.52;229494;2343;11655.54
