id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2062-01-02;4732;1808;95;3732008;2047;14.5;5695;16.57;526942;4309;25517.3
3;2062-01-03;10148;866;197;1378870;2898;30.99;9184;83.04;516405;1969;19665.62
3;2062-01-04;11958;1128;248;608401;2254;28.75;2902;63.56;331745;4119;24297.71
3;2062-01-05;4793;1475;159;2430775;2015;40.69;7801;45.62;333170;2641;12826.8
3;2062-01-06;11799;1948;106;2711166;1035;13.45;9292;42.04;516249;1164;17715.31
3;2062-01-07;7236;1073;220;3949589;1803;14.57;1221;67.09;137210;3032;24372.33
3;2062-01-08;5880;1178;241;2489092;2861;66.37;9881;6.51;523343;1770;23387.56
3;2062-01-09;7231;1774;198;2665290;1190;30.44;7085;2.45;642668;2002;16488.75
3;2062-01-10;9912;1872;125;2468155;1255;18.18;326;94.73;770846;1064;20067.28
3;2062-01-11;7068;1520;208;866444;2049;95.36;3536;10.95;378067;2039;24993.64
3;2062-01-12;6601;1942;124;2315877;2453;30.05;8490;34.03;767663;3714;11814.16
3;2062-01-13;11287;985;179;2484770;2388;98.65;1718;67.94;259943;2974;20659.63
3;2062-01-14;5217;1245;75;1970175;1292;72.76;8884;57.52;915310;3853;23920.9
3;2062-01-15;11499;963;119;3269164;2190;9.07;2627;95.81;965286;2097;17065.77
