id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2027-10-11;10191;900;203;145944;2780;2.72;6109;52.99;680196;3655;16967.86
3;2027-10-12;6697;1124;167;321981;1965;78.03;1828;88.76;858593;4782;23714.98
3;2027-10-13;7140;977;173;2239108;1747;55.05;9778;7.62;84853;2568;23110.59
3;2027-10-14;4218;1477;184;1377734;2847;82.98;3234;82.16;763911;2633;16896.64
3;2027-10-15;10340;1760;96;839510;2721;79.42;2738;88.78;670511;2137;11702.69
3;2027-10-16;8282;1522;139;1754929;2456;12.61;4454;8.31;366144;1509;17624.92
3;2027-10-17;9872;1710;128;642356;1241;6.23;4688;22.64;776530;3908;18279.35
3;2027-10-18;6283;1912;215;2836315;2917;24.03;217;9.04;31483;1642;12528.72
3;2027-10-19;9297;1847;70;2377357;2494;86.72;5754;25.25;795954;2858;14859.92
3;2027-10-20;9674;1956;128;1716081;1725;14.16;5715;54.13;304343;2871;17348.11
3;2027-10-21;4281;1854;95;596791;2438;70.95;628;39.83;306373;1232;25358.86
3;2027-10-22;4650;1135;224;269562;1790;39.15;5906;81.58;78256;1603;12717.11
3;2027-10-23;5289;1151;140;3117389;1727;31.09;5375;1.76;345503;3514;21375.31
3;2027-10-24;4433;1872;132;608413;1851;49.87;2099;81.38;203767;2382;23810.5
