id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2057-10-01;5847;1970;140;320747;2724;14.49;719;61.23;267969;1045;20771.07
3;2057-10-02;4671;1312;87;1779434;1492;43.52;5143;99.85;998777;2932;12338.51
3;2057-10-03;10166;1630;235;3895220;2410;68.23;5713;7.25;710653;1401;19053.19
3;2057-10-04;9811;1973;175;3818805;1261;2.45;6748;64.5;888920;2567;22605.84
3;2057-10-05;6167;884;224;2525944;2520;64.93;6859;63.07;762602;3541;13254.54
3;2057-10-06;4557;1024;230;3052608;1378;25.76;6904;1.86;987567;2850;13596.74
3;2057-10-07;5529;1064;116;349597;1958;44.41;4986;54.33;730290;2940;11428.8
3;2057-10-08;10646;1652;179;2092819;1582;75.76;8343;51.47;197165;3926;23301.83
3;2057-10-09;4707;1515;241;1776679;1344;45.01;5166;29.22;571553;3652;20520.62
3;2057-10-10;9924;1973;243;2751491;1824;90.1;6719;11.77;936639;4800;18861.34
3;2057-10-11;6755;1504;135;2748822;2722;82.7;8592;66.02;980550;2197;18762.94
3;2057-10-12;4452;1521;222;1902528;1349;94.44;5566;35.62;855716;2999;18894.83
3;2057-10-13;7209;1075;119;720239;1101;41.83;8159;69.83;868949;4095;14207.4
3;2057-10-14;4639;1932;157;3803172;1691;30.59;991;54.75;149138;4495;18496.33
