id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2057-01-08;10148;1680;241;1573146;1852;43.78;1288;57.62;858674;3036;14833.32
3;2057-01-09;5398;850;244;3072370;2313;33.03;6767;79.2;74757;2886;21325.8
3;2057-01-10;11547;1897;222;356831;1672;31.05;8126;83.37;319773;3372;25497.01
3;2057-01-11;5505;1610;219;1351043;1487;16.95;6030;77.52;757639;2819;17413.03
3;2057-01-12;5091;1525;152;2851157;2286;24.82;3233;94.2;266190;4599;13625.54
3;2057-01-13;10141;828;150;1862439;2472;21.93;3022;61.17;989817;2291;25966.63
3;2057-01-14;9676;1178;176;1820715;2833;65.18;3191;36.81;695309;1050;21368.84
3;2057-01-15;6626;1702;72;1666949;2890;96.27;1508;90.72;433335;2914;25310.37
3;2057-01-16;7854;1071;75;1467635;1808;47.07;2624;24.94;55495;1941;16434.2
3;2057-01-17;6200;1104;187;3060330;1193;73.27;8525;79.47;408613;3318;19576.71
3;2057-01-18;7993;1264;75;907361;2995;78.82;7022;1.24;363961;4774;15421.71
3;2057-01-19;6545;1637;226;449848;1699;70.09;6679;34.83;500405;2039;25526.95
3;2057-01-20;11810;1611;187;557937;1796;94.94;4233;66.64;862473;3482;21325.87
3;2057-01-21;4761;904;157;3478172;2660;71.87;6145;56.47;536675;1313;25451.08
