id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2053-02-24;4396;1026;219;293346;2809;60.38;4116;22.22;816040;1930;18156.6
3;2053-02-25;11453;1250;187;196965;1371;28.82;3029;22.82;597322;3335;18210.99
3;2053-02-26;5219;1907;128;2856657;2947;83.73;6561;78.66;366509;4373;18207.71
3;2053-02-27;5422;1380;73;3758162;2059;37.59;4252;38.93;175284;2775;13243.11
3;2053-02-28;6591;870;70;574782;1277;10.89;2001;71.8;538250;4138;11635.02
3;2053-03-01;11192;862;186;2439455;2125;9.14;7290;50.02;211194;4963;19791.91
3;2053-03-02;11054;1445;111;478110;2432;58.54;4137;77.39;598736;2156;21108.11
3;2053-03-03;9343;920;108;1303530;2347;99.6;821;31.01;160701;4557;25435.13
3;2053-03-04;4521;1780;232;1435980;2036;73.93;4201;0.46;987622;3447;21277.62
3;2053-03-05;8131;1679;106;2370729;2614;9.85;6456;88.26;774834;3498;24279.83
3;2053-03-06;9947;1305;193;3421181;2566;86.95;9067;25.72;401956;4453;12361.26
3;2053-03-07;10842;1823;149;2849612;1931;36.53;9250;38.35;758130;2721;25089.4
3;2053-03-08;4536;1883;155;2596612;2340;29.77;7342;38.95;38611;4740;23554.58
3;2053-03-09;8077;1392;213;185034;1099;96.25;5319;69.29;489583;3150;21304.6
