id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2047-04-15;9652;1315;247;2121567;1637;26.9;9565;59.8;637769;1549;20106.32
3;2047-04-16;5852;977;99;1349075;2036;19.12;9160;19.67;894933;2519;17383.24
3;2047-04-17;11117;1294;173;117433;1819;50.53;2996;80.14;365466;1211;18639.91
3;2047-04-18;11032;1966;136;1284726;2110;82.9;2070;37.87;713630;4200;17639.58
3;2047-04-19;11683;933;129;2636198;2501;88.37;7949;39.89;973382;3312;19903.79
3;2047-04-20;6266;1682;219;1548086;1309;3.68;3549;81.91;471132;4652;21879.34
3;2047-04-21;10862;1503;214;3953244;1487;14.7;6195;49.13;960732;4542;19783.65
3;2047-04-22;9644;1471;159;2066816;1935;31.57;648;24.3;452407;3108;15047.57
3;2047-04-23;11206;1971;237;309545;2843;45.65;2812;35.93;524915;3726;16991.5
3;2047-04-24;5963;1247;243;2591193;1071;62.61;430;48.21;744469;3213;22966.65
3;2047-04-25;4972;1988;114;2201904;1397;27.51;2112;98.96;421936;2474;12125.75
3;2047-04-26;11835;1120;216;1728124;2521;37.69;6363;67.37;963697;2700;20339.16
3;2047-04-27;11529;1007;184;3874988;1695;48.43;4823;93.39;212966;3644;21939.44
3;2047-04-28;11549;803;136;2808873;1159;82.57;1488;33.98;972220;2085;13582.58
