id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2047-09-16;10860;1221;90;3671492;2666;52.89;1496;53.15;785705;1090;13946.61
3;2047-09-17;5329;1840;91;2259011;2644;90.79;18;92.98;594402;4374;16818.72
3;2047-09-18;6200;902;226;1753727;2847;3.18;2338;93.28;955093;3818;15682.65
3;2047-09-19;8287;1194;150;2730426;1477;59.5;784;56.55;690971;1172;21827.32
3;2047-09-20;4262;1556;119;990812;2382;11.01;5805;58.31;422927;3301;25788.25
3;2047-09-21;7026;1100;246;3678005;1742;99.63;4650;45.03;556253;3622;19411.71
3;2047-09-22;8516;970;205;2786461;1552;86.34;876;80.14;250406;1535;20906.53
3;2047-09-23;9004;1318;83;2446757;2754;28.61;2708;58.38;129988;2971;11710.54
3;2047-09-24;8000;995;111;2668434;1855;65.33;1218;94.61;222293;3598;13638.43
3;2047-09-25;7767;1258;131;963232;1617;74.83;1073;7.2;399181;1322;24332.62
3;2047-09-26;11049;1166;232;2549495;2837;59.02;5811;24.67;317138;4187;19139.92
3;2047-09-27;6962;1690;234;1669360;2185;68.4;7919;9.31;457735;4607;22976.81
3;2047-09-28;10886;1623;219;345784;2462;93.63;2591;2.04;800219;2692;19767.44
3;2047-09-29;6420;1215;170;3753125;1172;54.16;3875;42.05;201741;4984;19281.18
