id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2029-10-08;8094;1274;192;2084015;1573;5.19;5442;73.18;120851;2163;12350.97
3;2029-10-09;6033;1148;104;3617127;1602;72.08;9553;95.0;922118;4250;15100.34
3;2029-10-10;7901;1221;216;356875;1322;40.04;4525;28.53;363707;1746;22720.81
3;2029-10-11;9837;1065;220;788019;2765;4.3;6316;60.23;287402;4962;25731.58
3;2029-10-12;8488;911;81;1574849;2112;15.17;109;5.16;324378;2288;19258.49
3;2029-10-13;8930;1670;223;3384329;1012;21.39;2823;44.38;785247;4792;15046.76
3;2029-10-14;10822;897;207;2532850;2109;69.25;9681;21.24;851969;2739;18803.67
3;2029-10-15;4175;1867;195;2066946;2509;54.78;3643;49.86;509340;3951;21652.69
3;2029-10-16;4165;1461;186;2913981;1292;10.19;1352;38.34;262803;3896;12207.22
3;2029-10-17;5681;1865;146;3542770;2455;46.22;6084;30.88;555650;1469;17160.65
3;2029-10-18;4832;832;87;3334686;2876;64.39;9503;37.91;804930;2482;16820.21
3;2029-10-19;4872;1943;212;2176147;2095;45.01;8265;25.93;197343;2232;20444.41
3;2029-10-20;7849;1650;133;3854181;2110;98.54;2654;73.91;363136;1059;20276.3
3;2029-10-21;7256;1426;72;654341;1609;52.99;900;86.85;801830;2154;21169.68
