id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2052-06-03;11363;1931;236;1796170;2595;56.33;9384;53.4;280498;3722;16450.02
3;2052-06-04;4173;1504;181;2348780;1045;87.14;8457;87.12;328084;4367;20478.05
3;2052-06-05;10951;1378;99;1977654;2017;34.28;6660;8.32;350741;4108;11936.95
3;2052-06-06;8712;1601;113;1764962;1466;15.96;263;35.32;573691;2546;12179.53
3;2052-06-07;11005;989;119;1969267;1204;87.23;3325;64.17;439213;3870;11159.49
3;2052-06-08;10633;1144;190;2571585;1410;4.81;5569;86.74;676062;3476;11951.04
3;2052-06-09;11149;1804;70;618315;1949;99.32;1503;30.48;475422;2484;21702.9
3;2052-06-10;9759;1657;85;3148144;2674;79.48;727;4.58;678999;2196;23550.06
3;2052-06-11;5449;1221;223;947379;1143;13.06;6358;36.72;594271;2866;12918.53
3;2052-06-12;10731;1622;152;1860351;2098;48.01;8466;35.9;990179;2576;15143.46
3;2052-06-13;7224;1982;108;1725603;1283;29.78;2484;13.79;340360;2300;25048.74
3;2052-06-14;11537;1743;225;2333892;2725;10.48;5644;66.67;913772;3889;18782.59
3;2052-06-15;9663;944;99;3783677;1409;33.67;1246;43.08;694825;4509;22977.07
3;2052-06-16;4075;1709;240;2083507;2506;20.36;8791;90.21;343153;4045;18010.35
