id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2033-06-27;7650;1448;155;2480001;1247;51.36;1258;83.6;317792;2006;18468.05
3;2033-06-28;9322;1804;202;280484;2086;39.39;5707;52.62;955858;3662;21326.45
3;2033-06-29;10338;917;213;3171615;2130;93.36;1185;23.01;218483;1528;15286.34
3;2033-06-30;4999;988;209;1698058;2843;79.18;9034;88.57;676692;1903;20113.61
3;2033-07-01;10054;1536;155;3725316;1422;24.13;873;31.43;256815;3636;17873.82
3;2033-07-02;11036;1374;232;1764951;2590;7.82;2123;53.64;513212;1817;11449.77
3;2033-07-03;10049;1272;180;2906020;1178;13.38;3682;90.25;103670;4425;23077.78
3;2033-07-04;9700;1016;216;582320;1274;3.07;4249;9.42;971883;3286;14120.72
3;2033-07-05;5021;1066;126;1156063;1320;79.13;7482;39.93;698450;1530;15065.18
3;2033-07-06;9871;1335;173;1990188;1947;27.33;7034;88.79;72045;1257;22715.5
3;2033-07-07;5527;1483;94;3428669;1911;90.85;6150;79.1;165411;4863;25386.47
3;2033-07-08;9409;1931;237;2659339;2326;9.19;8374;7.33;97617;4351;11993.45
3;2033-07-09;4141;1322;238;2997254;1723;91.53;7743;12.84;323673;1923;17406.39
3;2033-07-10;10830;1592;177;3870092;1771;25.11;1387;67.9;429300;2366;17147.89
