id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2045-08-21;8952;1080;159;2620076;2722;96.36;9023;9.07;676859;4133;25727.76
3;2045-08-22;11389;1963;150;2835567;2876;59.83;7874;6.49;44161;1754;21515.29
3;2045-08-23;6028;1049;94;3540251;2258;50.97;6532;76.07;276433;3975;13775.43
3;2045-08-24;8645;1758;151;537968;1906;44.75;9696;56.74;50880;2619;24073.93
3;2045-08-25;7604;944;147;744082;2340;3.1;7881;30.89;995406;4079;20896.58
3;2045-08-26;6151;1449;217;2901986;2357;72.34;5276;39.94;671098;3128;20632.34
3;2045-08-27;5651;1181;248;3165079;2566;4.3;4004;68.4;430803;1339;14169.57
3;2045-08-28;10670;1052;225;292993;2063;9.34;3661;66.85;731093;1755;22021.3
3;2045-08-29;11446;1163;157;1606982;2148;86.39;2478;54.62;816748;1039;19809.01
3;2045-08-30;6759;1920;163;3261709;2367;30.8;5553;33.06;462287;1351;16773.4
3;2045-08-31;10610;1397;153;1161526;1661;68.17;6078;52.31;624822;2334;22935.54
3;2045-09-01;10334;985;197;983191;2221;70.92;5208;66.1;885839;4427;14747.94
3;2045-09-02;10168;1167;171;2273970;2252;83.73;9415;29.92;566510;4399;13274.24
3;2045-09-03;9328;887;79;3701051;1233;24.02;4300;39.47;952418;4039;22402.77
