id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2045-11-13;9462;942;161;3609126;2456;26.73;9545;97.39;64109;2640;12503.98
3;2045-11-14;4215;1556;169;3785520;2163;38.84;2580;65.01;811759;1855;24654.79
3;2045-11-15;8204;1255;82;2595055;2526;9.77;8209;57.34;425790;1048;16079.82
3;2045-11-16;4345;1055;197;3482467;1512;95.32;8746;62.15;806651;3085;20051.61
3;2045-11-17;10376;972;248;2318293;2718;66.62;8346;16.79;422116;3419;15566.49
3;2045-11-18;7873;1346;113;1168191;2165;87.83;5535;11.84;68666;4174;24748.7
3;2045-11-19;9624;1014;247;1839200;2025;20.06;9334;20.44;430715;3403;14387.99
3;2045-11-20;10105;1235;247;2463840;2033;60.62;3134;32.31;654940;2872;17069.86
3;2045-11-21;9896;1304;177;2181326;1888;35.16;7966;0.25;696646;4331;22770.53
3;2045-11-22;9313;985;207;2203837;2787;49.54;6837;26.47;93463;3726;11590.87
3;2045-11-23;4432;1995;226;1113497;2554;69.69;6253;15.95;926903;1930;18853.34
3;2045-11-24;10424;1987;150;2101218;2119;55.1;5316;79.11;872161;2465;11767.75
3;2045-11-25;8199;1690;146;3316995;1000;24.95;4397;99.56;610106;2750;23927.06
3;2045-11-26;7938;1269;179;3824532;1375;7.89;2957;6.63;271580;2973;17754.4
