id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2043-01-26;6969;974;203;1862527;2468;91.69;3528;43.71;848140;4651;11299.77
3;2043-01-27;4235;872;222;3063556;2044;99.52;3153;57.19;156179;1560;20415.08
3;2043-01-28;10759;1564;116;1645741;2009;31.29;3979;11.49;66571;4541;18718.93
3;2043-01-29;10144;1139;230;1943713;1336;91.79;9902;99.04;337826;4585;25937.88
3;2043-01-30;8725;1367;110;1853853;1408;80.11;6041;39.86;382027;3750;19842.4
3;2043-01-31;4489;1361;162;796306;2609;17.62;4324;64.46;574501;2709;21597.78
3;2043-02-01;11272;1395;158;2195887;1695;13.93;198;71.11;127512;4504;12224.22
3;2043-02-02;7274;905;191;550256;2289;37.79;8968;39.32;42544;3378;21323.81
3;2043-02-03;6984;1454;92;1768451;1194;86.72;906;68.08;446658;1352;13784.78
3;2043-02-04;11983;832;146;1051910;1630;90.24;3107;13.48;146990;2857;12386.45
3;2043-02-05;9095;805;155;2223204;1355;67.43;3446;24.85;290802;3329;19003.26
3;2043-02-06;11645;972;121;1919777;2726;92.87;5252;8.89;419176;3791;22105.17
3;2043-02-07;11197;1121;97;1223834;2516;65.53;7206;12.03;118519;4493;23471.34
3;2043-02-08;9268;822;73;2351620;2447;21.71;2121;56.48;469622;3742;17906.01
