id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2035-06-11;8462;1269;84;815668;2210;53.79;9956;64.31;930735;4113;25228.17
3;2035-06-12;10171;1580;85;1765313;2814;98.86;5517;43.07;98141;1077;13065.4
3;2035-06-13;9413;1716;170;2972289;1017;8.41;82;70.21;975181;3449;13187.0
3;2035-06-14;5815;857;109;1599636;2817;61.75;9746;4.98;374882;3142;14427.57
3;2035-06-15;11356;1131;227;1187512;1749;18.37;4423;91.05;161604;1339;17446.7
3;2035-06-16;5908;1492;213;865238;2108;0.74;7019;47.6;768007;4392;16193.89
3;2035-06-17;6677;1639;154;956710;1137;36.72;1146;31.85;248542;3158;24221.1
3;2035-06-18;4094;1496;115;3869261;2019;34.31;6678;18.79;732808;3503;14561.02
3;2035-06-19;8353;1171;192;735844;1507;86.33;1221;98.79;877364;1650;14085.95
3;2035-06-20;7812;1469;173;325239;1903;86.88;6193;24.9;372166;4371;17064.0
3;2035-06-21;7280;1970;231;838738;1679;24.6;5987;75.88;399930;4256;20267.7
3;2035-06-22;9641;1530;148;185795;1355;80.18;1039;92.61;731806;3849;22234.78
3;2035-06-23;10322;1188;89;2007059;1366;37.87;5976;5.29;762246;1796;13573.96
3;2035-06-24;10442;1424;140;273662;1036;96.14;9311;88.1;851149;2210;18970.45
