id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2031-06-02;5765;1497;175;1614513;1514;5.49;3917;59.2;804947;3562;23228.19
3;2031-06-03;5512;1180;74;1892628;1240;77.3;5782;98.42;791218;1464;21348.27
3;2031-06-04;5382;800;169;2112967;2956;79.87;547;48.54;716011;2401;21744.26
3;2031-06-05;7545;1998;167;3341857;2590;94.17;5298;34.67;86121;4805;25688.47
3;2031-06-06;4997;1139;91;2575322;2332;62.77;7286;82.66;457277;4099;18199.72
3;2031-06-07;8006;959;246;1704509;1558;91.22;5205;58.99;769120;4150;20289.16
3;2031-06-08;6583;1728;178;114503;2291;27.83;7199;11.69;90735;2848;17439.29
3;2031-06-09;10274;1786;159;1695883;2977;85.43;4111;43.54;903029;2153;20863.76
3;2031-06-10;10911;1345;105;2850895;2170;57.44;6561;62.95;312229;4284;24894.92
3;2031-06-11;6938;1142;194;2446536;2650;43.8;9693;47.24;866127;1050;24655.41
3;2031-06-12;4265;804;111;2544519;1743;10.28;5527;92.64;708287;2359;20829.74
3;2031-06-13;11291;1419;139;736569;2520;52.09;1675;42.53;486586;2119;13748.9
3;2031-06-14;8289;1052;225;3790631;1140;43.5;3010;90.69;605926;4848;25146.32
3;2031-06-15;9227;997;139;590472;2780;31.63;1638;67.94;264608;1604;22055.28
