id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2046-04-16;6533;1559;131;2295309;1983;79.96;7852;40.55;646051;1505;14027.78
3;2046-04-17;5968;862;215;3413215;2917;41.78;3055;39.41;234827;3223;17945.0
3;2046-04-18;9701;1404;193;635111;1203;45.24;7277;33.51;317654;2735;16644.1
3;2046-04-19;7714;1898;233;1505153;1248;43.48;1520;48.46;880650;3732;24669.69
3;2046-04-20;11209;1393;242;1722744;2918;88.89;4502;54.05;291759;1628;15732.83
3;2046-04-21;7034;1076;205;2095651;2297;22.96;7289;60.6;435061;1506;15571.08
3;2046-04-22;6849;1896;108;3442795;2169;57.09;8956;92.02;541503;3205;11729.59
3;2046-04-23;8553;1685;124;1440817;1167;11.66;7887;92.11;413567;2406;22538.71
3;2046-04-24;7778;949;193;2435997;1627;94.61;4703;24.42;459240;3188;25840.32
3;2046-04-25;11280;1259;190;1282851;2219;61.55;2980;17.62;983057;2325;17925.28
3;2046-04-26;4195;1510;105;3772927;1035;84.59;6784;10.55;205709;1404;11586.78
3;2046-04-27;11073;1210;97;3657816;1747;14.72;3623;26.66;352749;2311;16787.07
3;2046-04-28;10288;1714;169;1117509;2364;95.83;6578;90.53;843840;2713;14259.58
3;2046-04-29;6526;917;215;1235271;2487;23.72;1298;89.24;401578;4367;24519.14
