id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2038-02-01;6897;1133;74;3292132;2753;22.4;4527;10.76;127445;2707;19731.51
3;2038-02-02;4843;1995;184;3109928;1803;41.43;73;33.53;290736;2310;15866.76
3;2038-02-03;10184;1734;191;1143401;1835;88.22;6322;54.5;524225;3853;23371.44
3;2038-02-04;8501;1200;151;177954;1937;71.31;9599;51.97;72544;4102;25252.36
3;2038-02-05;5784;881;215;3686781;2474;27.92;8611;46.41;448313;1336;17840.78
3;2038-02-06;4288;969;185;1879239;2581;58.13;8156;23.33;893214;3240;17805.68
3;2038-02-07;7043;1621;187;3921415;1712;97.83;7165;72.73;144445;2933;17236.28
3;2038-02-08;7209;1659;242;3977792;2970;40.46;4522;14.6;423485;4277;15076.38
3;2038-02-09;5049;1589;198;2767203;2938;73.94;8857;74.24;65267;4510;14811.43
3;2038-02-10;4185;1297;160;3108139;1927;61.98;6961;98.31;412743;1697;15071.46
3;2038-02-11;7446;1066;77;3031837;2627;2.42;4534;64.86;679646;4055;25230.83
3;2038-02-12;11189;844;179;361256;1702;45.57;40;57.92;757653;1533;22229.45
3;2038-02-13;10948;1164;107;3688490;2371;8.24;7786;45.78;256162;1981;20119.97
3;2038-02-14;8864;1345;109;3645291;2666;71.07;1141;88.29;345501;3063;24072.8
