id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2063-07-02;7890;1366;88;3582656;1034;61.58;4836;20.01;70349;3282;15860.83
3;2063-07-03;7452;923;231;3464173;2739;69.59;8248;42.02;847966;3509;12662.35
3;2063-07-04;5106;1287;192;370952;2123;77.86;2971;53.84;921794;3192;19372.06
3;2063-07-05;8045;1615;108;3759323;1959;10.87;4946;3.32;558137;3382;20243.41
3;2063-07-06;4656;1647;208;1763511;2200;52.74;1084;27.72;635257;4195;22612.58
3;2063-07-07;11099;1259;149;3860892;2268;28.07;457;84.24;934711;2573;22638.12
3;2063-07-08;9792;1560;134;1241537;2363;35.93;8262;53.96;438513;1242;14326.78
3;2063-07-09;6084;938;204;3624170;2538;30.37;7885;0.46;755953;3949;18523.99
3;2063-07-10;9796;1529;134;988489;1815;72.63;5887;69.25;422587;1624;15191.37
3;2063-07-11;7094;1890;208;2711515;1812;53.52;8078;10.22;922699;3824;12071.9
3;2063-07-12;10764;1089;143;3104911;2986;86.4;4249;97.19;746915;2022;13526.87
3;2063-07-13;11815;1959;209;3227368;1536;3.57;3087;63.73;729296;3669;14351.27
3;2063-07-14;5105;1323;141;2447140;2671;16.12;9491;22.6;677387;1475;19033.86
3;2063-07-15;11651;1504;196;2520742;1840;31.56;7670;90.35;943966;4425;12616.72
