id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2042-10-06;5857;1617;246;1725811;2061;79.92;2781;45.51;681629;4504;17282.82
3;2042-10-07;5327;1529;96;3858281;1950;53.59;9682;2.13;50780;4943;13773.78
3;2042-10-08;6608;1419;163;589152;1744;3.57;8157;86.54;862243;4309;13810.43
3;2042-10-09;11987;1132;197;1139455;2496;98.13;7807;62.96;341422;3287;21376.44
3;2042-10-10;10667;1198;86;233122;2225;42.13;6832;2.01;888321;2545;21862.96
3;2042-10-11;8381;1683;180;3394303;2031;64.99;162;84.33;888814;3117;18167.71
3;2042-10-12;10174;827;153;643646;1762;83.02;9643;45.77;290454;2080;16391.47
3;2042-10-13;7705;1188;122;1966719;1093;17.65;9354;42.04;912419;3948;15186.83
3;2042-10-14;9673;1022;139;3533448;2375;61.83;8523;95.71;640154;3515;17582.89
3;2042-10-15;7327;1432;201;3744403;2211;84.26;9396;32.71;282468;2176;18654.99
3;2042-10-16;9500;1306;145;2916666;1354;88.7;577;15.43;604308;1526;14986.27
3;2042-10-17;5633;1877;71;2602274;2192;86.67;6751;21.87;586579;3399;15542.11
3;2042-10-18;6211;1215;213;1157261;1349;25.4;9503;75.04;920628;1226;19495.26
3;2042-10-19;5102;935;70;1626817;1636;50.04;4787;95.4;669098;1027;15392.57
