id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2031-05-19;7834;1757;151;3108757;2365;11.04;9457;14.71;357490;3842;21426.47
3;2031-05-20;10858;1531;202;3571883;2112;0.79;5447;88.73;173040;4736;17882.19
3;2031-05-21;7822;1677;166;3673134;2388;45.15;6839;5.84;296895;3928;25899.85
3;2031-05-22;11466;1849;89;2183365;1091;18.61;690;47.06;699291;1697;22475.46
3;2031-05-23;11594;1726;112;619636;1959;26.34;3836;99.27;611395;3348;20565.56
3;2031-05-24;11711;1580;73;1939231;2410;9.01;4996;36.75;248151;4047;19487.65
3;2031-05-25;4685;1815;231;3897260;1144;71.71;4799;45.55;295792;1168;25413.15
3;2031-05-26;10277;1798;216;1503182;2425;21.69;9044;44.26;972002;3585;13966.01
3;2031-05-27;4407;1516;92;3279111;1767;12.36;6271;40.16;576243;2894;25622.37
3;2031-05-28;7029;917;181;2380247;1022;29.42;1307;3.59;306060;4496;24041.13
3;2031-05-29;7599;1335;240;1721012;2329;47.0;274;32.0;314194;1654;15331.47
3;2031-05-30;5622;1324;101;3093769;2503;98.84;1077;59.42;678861;4511;16815.57
3;2031-05-31;11146;1395;107;178028;1200;54.21;174;39.19;935813;3618;16728.32
3;2031-06-01;11401;1507;114;1981449;1610;72.55;1199;7.26;765992;4963;11531.6
