id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2062-05-08;5436;970;155;473829;2572;31.84;5927;68.39;921522;3522;22704.01
3;2062-05-09;4158;1185;186;1456187;2635;35.14;4686;10.98;630031;1644;21896.6
3;2062-05-10;10912;1863;118;2971033;2339;63.38;2915;36.27;612352;2984;23516.38
3;2062-05-11;11367;1779;187;3986843;1806;70.56;3579;38.44;624051;4959;22875.17
3;2062-05-12;8560;1713;237;547774;1825;69.58;8496;18.1;702939;1136;14517.85
3;2062-05-13;8364;1790;224;2591605;1459;76.7;9715;53.3;472945;4953;23008.35
3;2062-05-14;9637;1056;226;117381;2562;93.81;2786;86.91;279931;2256;21899.23
3;2062-05-15;8766;1970;141;1270906;1773;10.88;835;17.64;135939;4436;17358.62
3;2062-05-16;5689;1055;160;1347614;2820;0.2;2977;38.52;270296;4290;19965.55
3;2062-05-17;6844;1972;219;133789;2533;32.66;3754;36.23;596787;2599;20722.66
3;2062-05-18;10467;1672;186;855220;1430;84.97;6521;20.51;432195;2920;15656.44
3;2062-05-19;4505;1333;172;1837086;1967;73.52;8883;17.67;911820;2634;18813.05
3;2062-05-20;4432;1952;169;3070168;1719;63.66;6542;37.82;823708;1576;13093.21
3;2062-05-21;7560;888;241;551435;2765;7.67;8006;52.4;333928;4528;24302.83
