id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2034-11-27;4588;966;150;2931911;1195;48.81;78;43.5;602110;4657;17242.89
3;2034-11-28;6079;1038;108;2086958;2785;5.5;1418;23.9;468064;1004;20027.58
3;2034-11-29;9871;1798;107;3464564;2016;4.76;9935;39.99;553097;2022;15017.4
3;2034-11-30;8606;1447;81;284668;2979;59.25;3728;80.58;763101;3565;12498.84
3;2034-12-01;8020;1411;118;3208748;1762;55.75;4340;95.14;940628;3678;15823.73
3;2034-12-02;8738;1990;181;136746;2644;63.68;213;86.23;255052;2200;22198.34
3;2034-12-03;6302;1673;192;282932;2758;14.31;9509;14.15;638132;2084;23042.8
3;2034-12-04;11975;1148;236;3085914;1102;86.5;7392;53.63;387365;4133;11820.86
3;2034-12-05;7089;1799;226;3468045;1305;90.6;722;84.43;302402;4855;12431.06
3;2034-12-06;8645;1045;136;3630900;2289;10.24;5180;4.15;922912;4186;25510.56
3;2034-12-07;10301;1911;131;3147954;2456;77.4;3591;57.72;173406;4286;24153.06
3;2034-12-08;9887;1509;229;540989;2495;58.08;6487;91.17;825973;3830;18803.58
3;2034-12-09;10236;1869;205;3837976;1031;42.13;1646;8.58;535628;3491;15903.67
3;2034-12-10;4779;1990;203;3557023;2217;25.76;7571;7.47;33791;2041;13041.85
