id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2049-10-25;5431;1945;223;1696912;2777;86.44;5904;58.8;125018;4534;18687.25
3;2049-10-26;10099;1289;158;347030;2336;41.25;8500;15.02;305607;1870;11264.9
3;2049-10-27;11507;1654;70;1756824;2674;24.3;1851;8.06;633349;3424;12313.73
3;2049-10-28;5900;1958;249;362113;1939;46.15;3675;0.6;504981;4456;14563.18
3;2049-10-29;11131;852;209;1874767;2954;19.31;8376;64.33;304489;1105;22815.93
3;2049-10-30;8432;1226;90;1430335;1507;42.47;3628;76.47;337246;2153;25550.83
3;2049-10-31;5747;1026;235;1726502;2900;52.52;3077;97.78;132863;2127;23528.14
3;2049-11-01;9135;1686;93;3594703;1669;66.76;4249;42.12;385918;2758;23903.59
3;2049-11-02;7470;1523;199;479851;2650;19.96;4258;13.75;773964;1242;14444.65
3;2049-11-03;7105;1293;123;3255983;2607;59.6;7096;82.5;166140;1528;11797.88
3;2049-11-04;6146;1454;198;3025251;2036;40.32;5471;56.72;996027;4260;23616.15
3;2049-11-05;11328;984;158;1929051;1378;88.87;933;80.06;858285;3197;15523.61
3;2049-11-06;10909;1157;116;2252097;2796;27.46;3365;8.73;258125;3158;13797.33
3;2049-11-07;7128;1187;224;2440982;2349;42.21;1504;23.65;988496;2586;14821.92
