id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2027-12-06;7591;906;124;2927459;1317;74.06;4533;87.54;662285;4656;18957.58
3;2027-12-07;4076;1738;127;2531886;1081;11.22;9021;30.61;950545;1591;14660.88
3;2027-12-08;10593;1250;127;1629741;1077;26.85;6887;13.85;515401;3146;25285.64
3;2027-12-09;10073;1376;190;113604;2439;58.73;7699;73.6;215166;4212;12490.36
3;2027-12-10;8356;1326;113;1801281;1111;15.58;7972;91.68;958717;2523;19344.06
3;2027-12-11;5560;1238;179;3114011;1080;40.75;1865;94.72;387352;3746;22763.85
3;2027-12-12;8808;1953;95;1413810;2464;18.52;4191;17.48;341855;2110;13247.33
3;2027-12-13;5491;1722;198;2762922;1672;4.22;456;82.64;372956;3804;11972.25
3;2027-12-14;8528;962;118;2317706;1982;37.53;5356;9.97;183736;4662;12893.03
3;2027-12-15;4405;1950;213;3319216;1433;40.0;4212;45.51;549320;4852;23314.91
3;2027-12-16;7871;1018;159;997601;2679;88.33;703;81.52;574686;4248;12159.25
3;2027-12-17;10471;1978;181;1338487;2356;16.85;334;2.53;339136;3402;18021.3
3;2027-12-18;7873;1615;214;3040063;2656;82.04;9843;49.12;186251;3616;12218.88
3;2027-12-19;7045;908;173;3423214;2353;39.19;925;70.32;206044;3227;17825.14
