id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2027-01-18;4841;1934;230;160235;1484;45.66;5379;32.28;246278;2482;13064.27
3;2027-01-19;7414;880;209;1649044;1684;11.73;6106;12.47;795500;3797;21806.02
3;2027-01-20;10433;1448;238;3622035;2988;68.87;6300;57.64;617139;3078;22661.6
3;2027-01-21;8908;1080;154;352651;1095;85.56;4142;42.94;490077;2888;16592.18
3;2027-01-22;9439;1871;218;2524375;1665;35.91;3369;45.59;807617;2178;25813.1
3;2027-01-23;5136;994;225;1676344;1552;70.29;6412;82.76;960051;2164;24700.12
3;2027-01-24;4364;847;119;2667134;2263;97.91;5365;84.12;820173;2104;18150.68
3;2027-01-25;9207;1084;129;2521608;1660;17.37;8248;27.15;146532;4051;18877.54
3;2027-01-26;7165;1033;70;1430989;2141;75.52;9455;91.01;365796;2572;22504.27
3;2027-01-27;9152;1036;77;1172128;2274;29.71;7981;20.04;805049;4098;12634.12
3;2027-01-28;8723;1678;104;3232540;1528;28.56;4237;94.61;277079;3863;14944.35
3;2027-01-29;6194;1777;160;686900;1540;56.02;2658;22.94;929662;3283;25686.09
3;2027-01-30;9102;1897;72;568480;2409;89.95;5072;80.65;451350;4656;23864.48
3;2027-01-31;5028;1895;248;3637122;1168;67.63;4018;96.56;470237;4495;15914.33
