id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2056-02-07;4186;1503;184;2859331;2525;15.72;8;8.64;385628;4361;16986.1
3;2056-02-08;8131;1693;164;2623711;1516;43.4;9805;78.23;538213;3726;18190.28
3;2056-02-09;5121;1427;216;2430772;1919;15.03;4015;61.01;834547;3931;17242.35
3;2056-02-10;8621;1337;142;1869863;1427;83.12;873;65.35;341584;2017;25078.75
3;2056-02-11;4661;1019;211;3545717;2594;86.6;920;78.47;130746;3026;12232.43
3;2056-02-12;7929;895;249;3240222;2956;23.18;6511;79.5;977167;1337;23018.62
3;2056-02-13;5385;1089;185;3628043;1483;18.54;7143;99.24;94016;4421;24339.05
3;2056-02-14;6837;882;167;1232176;2969;30.68;5137;79.67;687927;3259;19678.52
3;2056-02-15;7205;1437;89;1342723;1760;51.75;9720;17.14;673649;2104;19763.45
3;2056-02-16;9013;1205;155;1064704;1465;10.12;1973;67.74;321525;1959;17997.22
3;2056-02-17;6857;1562;140;1085332;1343;54.82;6292;58.69;763388;1040;17006.28
3;2056-02-18;10094;1775;120;2827527;2116;46.99;9904;93.94;774815;4534;25871.84
3;2056-02-19;9831;848;137;2555383;2591;29.25;3661;79.89;785446;4229;25416.09
3;2056-02-20;10444;1132;139;3193690;1252;20.86;1349;8.49;355212;4626;24194.14
