id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2027-04-26;8332;1058;78;223378;1172;41.29;3311;40.23;836359;4932;14431.22
3;2027-04-27;9686;1900;154;1962776;2597;78.26;7072;86.03;105255;1160;15670.8
3;2027-04-28;5064;1644;117;3480292;1155;56.77;1430;24.55;568580;4587;18416.85
3;2027-04-29;8771;1597;133;693747;1596;50.12;7315;65.79;441129;2985;25517.21
3;2027-04-30;10246;1598;166;3335169;2949;27.43;8784;5.58;720886;4978;14690.33
3;2027-05-01;7169;1334;100;3470443;1971;53.62;6750;40.91;772921;2050;14823.75
3;2027-05-02;8456;1087;219;3918009;1752;7.75;4744;85.2;526275;1707;22676.16
3;2027-05-03;5155;1377;246;752296;1201;59.22;2945;41.33;458833;1748;17116.96
3;2027-05-04;8247;1944;221;2333479;1206;96.57;4862;74.71;331207;3642;19584.55
3;2027-05-05;10472;1855;84;2252353;2720;85.11;1364;12.34;497983;3918;13378.47
3;2027-05-06;6881;1099;133;3790340;2232;52.58;9314;99.79;190805;1257;23407.88
3;2027-05-07;6009;882;166;3369957;1176;84.23;1811;44.74;877530;2123;19880.24
3;2027-05-08;10715;1276;238;2670041;2443;64.99;9161;2.06;740401;3899;11214.52
3;2027-05-09;4252;1807;203;1121425;1001;87.95;9729;73.58;441301;2411;17788.82
