id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2055-01-11;8719;1184;188;1141797;1170;14.88;8888;16.18;399088;1463;12353.56
3;2055-01-12;9585;927;71;308090;1096;73.2;1897;92.04;127977;3506;14412.89
3;2055-01-13;9204;1426;165;1634832;1101;4.14;7;85.67;909408;4560;14992.4
3;2055-01-14;4720;1225;95;734321;1997;40.5;5921;78.91;846589;3751;16265.64
3;2055-01-15;4082;976;205;3200211;1916;13.06;6345;27.49;474092;3588;15717.27
3;2055-01-16;5591;1482;101;1946064;1611;91.63;1161;73.32;780025;2880;25618.92
3;2055-01-17;6961;1953;127;1619819;1599;37.99;5212;0.89;504536;4644;21623.22
3;2055-01-18;10698;1766;186;198815;1707;0.66;6700;43.07;376469;3777;13311.03
3;2055-01-19;6231;1367;204;2161076;1409;94.26;5060;32.06;93725;3186;23778.1
3;2055-01-20;6932;1493;249;3042126;2230;39.41;9724;89.88;921880;4373;22063.25
3;2055-01-21;4918;1666;208;3451558;1436;94.86;9418;5.58;191811;4603;13942.75
3;2055-01-22;6124;1234;216;1836948;2091;71.17;7678;90.57;284752;4337;11759.23
3;2055-01-23;5639;936;106;1610456;1365;68.4;911;57.16;141712;2869;25610.0
3;2055-01-24;5567;1137;233;1343698;2445;98.89;4394;96.32;58516;4096;25922.13
