id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2033-07-25;6954;1118;232;3244667;1453;80.85;5983;91.17;300030;1641;24962.69
3;2033-07-26;8813;1995;207;2245743;1099;72.76;9372;88.37;739255;1361;20810.0
3;2033-07-27;4046;1184;216;804589;2981;54.74;5270;30.21;368813;3011;20088.02
3;2033-07-28;10575;1688;209;1015692;1095;36.59;689;32.47;837975;1425;17309.69
3;2033-07-29;6321;1949;104;3468501;2855;49.4;939;57.04;802030;2508;11613.29
3;2033-07-30;9923;1248;104;1119138;2920;73.62;2285;43.0;854161;3346;13271.28
3;2033-07-31;5150;1295;154;3915757;1410;2.77;6693;42.64;620288;4076;22243.98
3;2033-08-01;7399;1387;183;316877;1357;7.25;460;96.99;863434;3337;11270.08
3;2033-08-02;4691;1253;186;2760926;2469;30.07;5411;76.51;122716;2212;13528.72
3;2033-08-03;10558;1814;220;1878988;2548;75.23;446;99.94;989221;2512;13796.8
3;2033-08-04;4426;1636;88;3040051;1504;20.54;682;32.76;654412;2240;12224.97
3;2033-08-05;6382;1499;166;1477683;1319;14.33;7501;89.91;252672;1802;19057.47
3;2033-08-06;11693;1248;245;3253567;2292;12.05;2327;18.57;574164;4888;15583.28
3;2033-08-07;6749;1409;91;2139618;1087;68.27;1269;62.62;219845;1817;24406.53
