id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2042-05-05;10875;1333;104;232689;2104;58.22;1323;35.74;222146;2797;16228.73
3;2042-05-06;7800;1563;200;692870;2098;56.06;3716;58.53;141003;3433;22401.39
3;2042-05-07;11030;1848;158;2110459;1250;50.85;6252;0.41;655078;3035;17727.62
3;2042-05-08;4895;1611;94;1610746;1639;27.15;8914;10.89;997782;4388;12155.78
3;2042-05-09;5544;1953;126;3927560;2704;8.66;7833;37.88;457046;3211;13223.78
3;2042-05-10;8744;1876;98;372994;1455;45.88;2364;71.73;486644;3670;11388.71
3;2042-05-11;7917;1368;218;424752;1946;58.5;6636;61.12;774872;1856;19172.47
3;2042-05-12;9446;993;130;2782934;1246;99.86;8247;77.7;554541;3280;24346.74
3;2042-05-13;7213;977;181;3798395;1771;43.42;4742;93.77;927078;3375;19255.5
3;2042-05-14;9565;1999;161;558071;2856;58.83;9045;74.69;392548;4636;20501.83
3;2042-05-15;5141;1999;210;185921;2580;14.91;1871;79.72;959771;3191;18106.99
3;2042-05-16;4508;1930;102;2919337;2016;61.52;159;12.57;254191;2010;23253.3
3;2042-05-17;10683;941;107;1218199;1213;7.18;3551;93.52;627717;2498;19289.62
3;2042-05-18;10850;1479;189;1135336;2807;84.28;1429;57.41;65304;1035;11672.88
