id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2045-03-06;8260;879;185;2048087;2014;48.74;8399;7.48;629861;4881;20846.63
3;2045-03-07;5813;1805;217;580053;1791;76.35;4390;7.96;131991;4297;13173.75
3;2045-03-08;8594;847;143;1128400;2529;69.06;7942;97.5;825594;2100;25925.31
3;2045-03-09;10872;854;72;1381586;1882;70.6;3800;1.06;882455;4296;23458.07
3;2045-03-10;7700;1977;238;1065728;1970;47.31;6561;27.41;285001;1698;20064.62
3;2045-03-11;4132;1320;146;1850586;1571;79.75;940;43.2;887503;3342;25744.51
3;2045-03-12;7091;1796;178;259378;1888;53.5;557;43.02;254449;4522;21832.57
3;2045-03-13;4609;1516;130;3044377;1517;52.03;3842;13.33;876259;2465;20288.66
3;2045-03-14;11215;1930;229;1057179;2112;72.23;4237;4.66;33041;2209;19495.17
3;2045-03-15;11642;1792;106;721040;2454;1.15;7969;63.48;366509;2464;18059.9
3;2045-03-16;10591;1376;119;3003330;1886;100.0;8567;26.71;573850;2384;17825.63
3;2045-03-17;4963;1732;88;1406979;1075;67.33;3313;39.17;620139;1206;15392.33
3;2045-03-18;7328;822;228;2953822;1229;75.12;3995;97.54;83497;4795;12500.86
3;2045-03-19;5590;948;207;980738;1554;71.82;7925;4.49;616423;4498;22391.55
