id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2059-06-23;11266;1601;82;2030473;1129;51.96;7066;97.2;528768;2335;15417.89
3;2059-06-24;9193;1959;133;3470964;1978;95.17;6498;3.4;175886;1394;17320.6
3;2059-06-25;11157;1575;180;2094713;1432;50.95;9239;64.79;558477;3188;20036.03
3;2059-06-26;6807;1488;104;2301840;2934;18.27;5842;93.55;354690;1292;21567.92
3;2059-06-27;9161;1789;91;2422752;2347;91.15;9835;82.85;834507;1303;25435.28
3;2059-06-28;6594;1596;192;3946868;1539;13.91;9633;40.56;632074;1765;15771.33
3;2059-06-29;8239;1084;138;2757667;1082;37.09;2305;15.52;234897;3157;23164.28
3;2059-06-30;10872;1303;156;2176849;1010;34.2;5323;14.0;684142;2377;13778.52
3;2059-07-01;5327;1901;127;2487369;1357;7.4;5452;86.22;320739;2185;25724.93
3;2059-07-02;5612;1479;128;1259706;1282;58.95;807;55.03;963691;4032;13675.87
3;2059-07-03;9234;1953;174;3502940;1028;57.3;167;7.36;391987;2930;24395.31
3;2059-07-04;4830;871;141;249449;1526;53.59;5924;92.23;169212;1248;20317.61
3;2059-07-05;4631;1635;134;390608;2779;95.93;6813;74.0;224399;1352;23581.71
3;2059-07-06;11756;921;241;708675;2950;24.43;5501;36.79;248015;1388;23731.77
