id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2052-05-20;8027;1615;80;719780;2766;17.52;2157;91.9;475663;3532;16295.22
3;2052-05-21;5831;1947;154;789488;1941;11.42;8258;11.51;197864;3878;16290.92
3;2052-05-22;11286;1737;91;1157218;2930;81.5;3577;3.2;725070;3697;12997.51
3;2052-05-23;9058;1721;137;620115;2110;24.31;229;66.88;210246;4137;14642.45
3;2052-05-24;6002;1313;153;1025891;1534;84.74;8740;48.57;967196;2728;18977.14
3;2052-05-25;10239;1208;83;3327341;1238;31.53;2673;98.48;445465;4942;23631.97
3;2052-05-26;9774;1167;87;508074;2611;95.93;6327;38.39;94368;3051;11598.83
3;2052-05-27;5929;1413;180;868133;2235;88.24;8267;77.8;965419;3958;17693.85
3;2052-05-28;7769;1616;118;3720303;1527;26.33;9292;64.91;520139;1477;22038.61
3;2052-05-29;10731;1061;144;1142966;2334;64.58;9574;45.91;442107;2478;13875.31
3;2052-05-30;8030;1201;197;2626160;1092;35.32;3615;63.03;965408;4617;16734.11
3;2052-05-31;10127;1288;143;2768926;1928;43.36;6565;14.43;70039;4958;24229.03
3;2052-06-01;9922;1116;211;2645825;1140;82.3;3644;42.59;540390;1749;19473.95
3;2052-06-02;8793;1188;192;474526;1343;1.52;8224;70.06;842873;2064;13514.5
