id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2035-04-02;11077;1648;72;3634311;1017;59.71;1216;4.67;564082;2674;13864.22
3;2035-04-03;11718;1825;249;3953481;2986;58.34;3789;85.03;766432;4804;21238.64
3;2035-04-04;11383;1768;152;3435681;1660;59.66;6755;81.94;948045;3143;11165.03
3;2035-04-05;8513;1803;144;2869327;1580;20.54;4736;49.43;897265;2112;23625.54
3;2035-04-06;5683;1145;163;2414207;1545;24.8;5598;45.32;874817;2905;12420.53
3;2035-04-07;10935;1756;206;3697919;2876;0.43;3500;36.47;928731;3961;21082.67
3;2035-04-08;11745;1652;232;160502;2448;52.32;7826;52.71;107577;2892;20506.57
3;2035-04-09;8952;1199;204;3203658;1330;59.0;8343;30.17;554746;4815;12592.8
3;2035-04-10;6886;1789;231;3940288;1046;96.92;7978;85.61;982668;1976;14764.67
3;2035-04-11;4572;1319;117;2002248;2019;4.49;9545;98.94;705296;1997;12379.79
3;2035-04-12;5625;824;190;335146;2060;6.22;7325;63.3;764358;1341;20738.39
3;2035-04-13;11547;1182;247;394060;2403;94.32;173;14.26;268508;4549;12859.38
3;2035-04-14;10761;1374;110;1599308;1914;58.63;7353;58.73;494909;2323;12048.77
3;2035-04-15;7992;952;84;745961;1485;88.42;6998;49.49;367699;1283;14223.57
