id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2039-11-07;7642;988;236;356322;2389;51.16;4863;9.1;704865;3029;20778.4
3;2039-11-08;4873;1812;77;3120074;2778;41.46;2606;28.14;847110;4695;21330.85
3;2039-11-09;7318;888;243;2128918;1876;13.01;3322;19.3;624794;4672;25284.61
3;2039-11-10;4190;1903;236;1168634;1035;86.67;5074;12.65;653703;4753;19949.87
3;2039-11-11;7158;1211;108;939252;2333;90.24;858;72.76;978506;2826;14890.87
3;2039-11-12;4750;1386;72;3070855;2053;38.03;3459;70.16;554611;4893;25145.21
3;2039-11-13;11657;1166;92;3748460;2619;37.98;9899;58.82;667677;2702;13175.18
3;2039-11-14;7337;1964;156;2221855;2183;44.25;7355;63.7;37592;1585;23283.55
3;2039-11-15;4521;1198;163;1498848;1273;73.53;3404;5.59;677860;2804;21201.81
3;2039-11-16;10902;1180;119;145251;2915;12.11;1130;3.53;221816;3511;15172.09
3;2039-11-17;11978;1991;78;1935372;1413;97.88;5583;47.8;514274;3819;18096.17
3;2039-11-18;7579;1405;207;2743968;1670;43.47;3144;97.86;827672;2678;20280.31
3;2039-11-19;7792;1484;228;3362904;1384;1.75;1758;91.77;601929;2693;18756.4
3;2039-11-20;5143;1766;225;308877;2700;41.53;3090;12.22;210388;1118;11742.55
