id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2028-02-14;9989;1134;189;1624681;1351;24.61;7511;45.04;312819;4737;14433.76
3;2028-02-15;10406;1447;84;2212454;2958;70.34;4094;64.37;657681;2819;19699.58
3;2028-02-16;5407;1789;94;394196;2803;36.14;67;76.84;976674;3991;15007.61
3;2028-02-17;5562;1607;205;3917680;2586;87.53;6729;77.45;708331;2577;24606.08
3;2028-02-18;10967;1685;232;2546188;2095;35.53;3817;65.49;130216;3389;12024.87
3;2028-02-19;9113;1077;157;1919094;2121;41.02;1706;60.8;790422;1844;21105.22
3;2028-02-20;4331;1843;117;2483217;1343;59.07;1490;67.79;665598;2815;16214.05
3;2028-02-21;10106;1034;211;3646078;2674;70.84;4271;45.8;196461;4348;16499.37
3;2028-02-22;4449;903;164;521543;2662;85.65;1842;43.1;953935;2166;17172.85
3;2028-02-23;11936;1829;85;1751321;2993;49.34;1718;76.25;586443;1639;19432.68
3;2028-02-24;6117;1949;118;2385549;1059;75.25;5356;29.33;506340;3275;11922.73
3;2028-02-25;11466;1660;125;3140341;2431;76.55;5298;6.24;621570;2032;25045.35
3;2028-02-26;10945;1428;238;3779093;2163;53.07;9335;99.37;999938;4870;22164.51
3;2028-02-27;9597;1403;186;2632484;1319;18.68;1037;82.25;354932;4731;18064.48
