id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2031-09-22;9099;1583;170;908821;2775;32.75;2400;6.19;885213;4538;11134.86
3;2031-09-23;6043;1664;235;2766825;2967;43.29;1073;90.63;791913;4672;14211.68
3;2031-09-24;9557;1821;164;1917094;1039;97.7;6527;58.92;34333;1566;16160.86
3;2031-09-25;7518;1882;79;2183923;2681;35.71;8219;60.27;186919;2146;12629.05
3;2031-09-26;11535;1759;178;1504065;2240;7.79;9268;7.88;494041;3432;21248.88
3;2031-09-27;4754;1509;177;1711655;1380;30.15;7569;29.39;785316;1740;16055.96
3;2031-09-28;9695;1080;119;2038836;2030;74.41;895;87.24;569900;4608;24292.46
3;2031-09-29;5277;1701;243;2963753;2978;93.33;2825;64.46;52104;2028;14789.23
3;2031-09-30;5988;1444;133;673441;1750;38.57;1913;49.25;510536;1740;15153.64
3;2031-10-01;5947;1173;178;3819026;2548;8.3;6309;17.58;384880;4803;14047.84
3;2031-10-02;10921;1131;74;378497;1721;19.2;3;11.64;43668;2113;20493.7
3;2031-10-03;5241;1959;95;2452169;1862;32.19;481;55.96;979083;3684;18341.04
3;2031-10-04;4466;1601;149;1610782;1071;85.41;267;12.12;636312;2811;20857.03
3;2031-10-05;8869;1453;89;2687313;1210;25.23;935;27.73;220875;2535;20169.18
