id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2027-11-08;8075;1788;231;2168450;1588;4.39;4475;62.32;873799;2463;16008.68
3;2027-11-09;4443;890;151;1311411;2896;71.16;2133;84.42;976984;1754;11328.58
3;2027-11-10;11031;1354;247;2765163;1455;95.12;6094;81.34;391800;1899;23356.26
3;2027-11-11;10399;905;222;1980468;2441;94.31;7931;89.84;661108;2451;23235.28
3;2027-11-12;10010;1583;85;702659;1445;15.42;6935;37.25;99255;1944;17420.05
3;2027-11-13;11658;1960;176;3767181;2715;4.77;3243;79.7;223657;3796;17912.72
3;2027-11-14;11428;1048;132;2095318;1593;96.39;1471;73.6;92231;4367;23766.71
3;2027-11-15;9082;1079;122;1940581;2318;27.49;8215;34.71;984824;3075;24310.42
3;2027-11-16;4557;1451;115;1654892;1312;66.16;4689;45.27;104183;1443;11295.36
3;2027-11-17;4004;1913;197;519050;2158;55.3;3796;68.06;898098;2404;23784.4
3;2027-11-18;5898;885;185;922898;1401;10.11;6333;12.22;67392;2255;23371.45
3;2027-11-19;11428;1952;207;2239722;2802;83.18;1770;65.13;269695;1972;20082.32
3;2027-11-20;7697;1063;232;2035533;1872;52.98;9387;57.56;155310;4748;17074.56
3;2027-11-21;4356;1860;167;1539387;1509;98.32;7381;63.85;813398;4214;13576.25
