id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2029-02-26;8535;807;241;1757298;2041;15.83;9619;80.83;113889;2879;25792.5
3;2029-02-27;4849;1494;240;477275;2394;19.19;3291;37.86;153434;4031;12492.06
3;2029-02-28;5967;1641;196;2713603;2857;81.28;5830;0.13;307466;3571;15382.43
3;2029-03-01;6808;1339;226;1387011;2288;4.32;3611;27.1;446720;1032;22043.23
3;2029-03-02;11611;809;199;2299044;1934;21.8;2410;22.36;861305;4456;21105.52
3;2029-03-03;4355;916;218;2590629;2883;82.74;203;37.71;397918;1674;14086.65
3;2029-03-04;10814;1523;85;2715462;1808;22.28;4496;10.47;900286;4195;17343.3
3;2029-03-05;8133;1578;82;1202549;2137;44.3;8573;53.3;646405;2309;19066.66
3;2029-03-06;6613;1540;207;2012837;2963;65.47;6544;33.41;623368;2666;11355.21
3;2029-03-07;5526;875;160;407272;2929;88.34;1403;92.11;682365;3637;24968.41
3;2029-03-08;5246;1256;94;2503640;2655;85.31;3964;26.12;309262;4038;19779.73
3;2029-03-09;10356;818;135;895266;1020;94.49;6936;58.57;302166;4233;11886.19
3;2029-03-10;7613;1191;164;3718385;1231;35.73;7504;15.72;712885;1030;23691.58
3;2029-03-11;7595;1730;231;947388;1353;71.47;8763;88.14;947775;3138;13298.91
