id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2060-03-15;8493;1952;201;1245461;2967;44.34;60;92.76;341680;3655;22417.93
3;2060-03-16;11340;1303;217;3081820;1374;11.34;1955;67.2;694643;4897;11762.46
3;2060-03-17;5229;1326;167;2231132;1486;2.7;7963;36.97;61040;3966;12803.53
3;2060-03-18;8321;1155;148;3519377;2430;58.15;7443;33.81;257359;2947;22159.18
3;2060-03-19;5995;1189;100;2637307;2086;75.12;4837;80.33;267437;3216;19565.43
3;2060-03-20;5066;1685;77;1436914;1046;65.53;7807;94.91;425685;1017;21165.49
3;2060-03-21;6390;1185;119;3081084;1334;5.3;756;14.71;481723;4469;21970.27
3;2060-03-22;7218;1892;89;2479268;2994;6.63;8892;54.9;98252;2994;25256.44
3;2060-03-23;4139;1596;112;2322541;1336;3.26;8662;51.48;71685;4452;20593.24
3;2060-03-24;4564;1854;189;521614;2765;39.87;5172;58.34;893304;1898;15125.44
3;2060-03-25;11378;1175;83;1550574;2415;72.28;7772;92.32;590108;2965;22566.21
3;2060-03-26;5156;1472;133;3755518;1355;42.21;7057;93.27;316708;4685;15015.39
3;2060-03-27;5046;958;126;1299194;1266;89.47;7278;2.52;103988;2583;12196.3
3;2060-03-28;4821;807;187;2227076;1108;36.68;4728;1.3;141686;3886;20974.58
