id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2050-10-24;4214;907;212;442801;2207;88.77;4149;5.41;35931;3912;22346.65
3;2050-10-25;8068;1060;113;3259862;2838;51.56;4437;21.93;142071;2139;18608.33
3;2050-10-26;11206;1840;115;624006;1786;84.31;499;9.83;461841;2209;21086.22
3;2050-10-27;11227;1793;75;696711;2099;27.98;6549;94.78;992270;3979;24665.72
3;2050-10-28;8970;1789;167;1162244;1031;97.46;1517;74.92;136633;2594;22060.38
3;2050-10-29;4956;1316;224;1847843;1306;52.5;3903;52.99;748029;4007;22090.76
3;2050-10-30;7843;1707;175;469226;2681;87.33;9843;34.67;737337;4489;18394.88
3;2050-10-31;4017;1664;83;1099075;2620;35.37;5053;77.73;736215;1782;21674.15
3;2050-11-01;10192;1047;157;790009;2455;66.29;9761;73.05;830869;4153;12048.88
3;2050-11-02;6267;935;245;2235182;2640;57.48;3146;95.28;262574;3575;12525.89
3;2050-11-03;4890;840;235;3504972;2406;29.96;3673;97.34;340492;3284;20622.75
3;2050-11-04;4483;1377;246;934210;2545;43.31;8073;21.27;213913;2357;17625.77
3;2050-11-05;10557;1174;129;3140979;1167;34.26;6022;43.58;139337;4862;18291.81
3;2050-11-06;4845;937;212;740259;1775;53.18;4545;17.68;262181;2885;22084.66
