id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2061-03-14;7240;1025;84;161949;2704;15.09;4041;88.09;554800;1304;15612.55
3;2061-03-15;5103;965;229;1294114;1574;86.13;7133;66.96;563219;4571;13220.72
3;2061-03-16;8548;1795;195;1199259;1116;69.77;3584;18.37;790589;4327;23418.73
3;2061-03-17;9936;1189;234;2418985;1910;57.89;2864;0.47;64758;4651;22619.51
3;2061-03-18;6727;1785;159;3555493;2624;28.47;7575;30.36;70819;2259;24706.48
3;2061-03-19;10359;1391;104;3790228;2561;66.04;8385;68.31;63258;1563;25673.2
3;2061-03-20;9483;1652;187;2851843;2982;72.94;3066;71.24;646168;3706;22772.28
3;2061-03-21;5951;1488;218;3212885;2810;97.37;7334;72.33;873337;3250;24439.14
3;2061-03-22;7029;1765;104;2834542;2590;18.56;8010;68.46;620312;4606;15119.63
3;2061-03-23;11988;1164;175;2847324;1755;49.17;9218;35.94;622506;3384;19347.75
3;2061-03-24;11309;1981;187;2019320;1659;1.65;6500;13.31;729506;1452;25121.35
3;2061-03-25;10634;1343;85;1738284;1186;27.81;9693;19.44;728820;3054;21450.97
3;2061-03-26;11780;1207;150;3048191;1635;68.44;801;33.07;727230;3485;18465.08
3;2061-03-27;7622;1033;94;401344;2842;76.82;4233;86.64;217300;3545;19387.21
