id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2050-10-10;11631;1811;175;1576238;1324;46.57;1947;87.99;724496;1337;23174.76
3;2050-10-11;11633;1720;171;1165825;2157;10.13;9959;40.73;430419;1649;12351.87
3;2050-10-12;9907;1288;222;3088347;1087;32.64;7395;77.6;155899;2211;18819.42
3;2050-10-13;10701;1190;213;822745;2825;2.18;7427;22.34;332253;3100;17950.09
3;2050-10-14;6165;1641;126;2899934;1635;8.04;2438;9.52;408155;3830;18263.82
3;2050-10-15;7689;1486;178;2084433;1444;99.53;8128;94.19;680513;4866;23384.64
3;2050-10-16;6745;1168;229;2462027;2982;23.67;5851;84.55;609736;2772;25420.72
3;2050-10-17;8393;1951;187;344715;1937;88.42;9986;59.51;965146;1406;22555.24
3;2050-10-18;11155;1942;131;3144536;1418;6.69;3132;12.22;719189;1521;15093.34
3;2050-10-19;4163;1350;95;3374287;1908;82.16;2495;41.8;341477;1078;14206.78
3;2050-10-20;8206;1074;76;2644881;1082;93.43;1422;65.25;946440;3312;16065.74
3;2050-10-21;4177;1382;127;951055;1351;42.16;1867;53.96;34336;1263;19366.7
3;2050-10-22;9931;1871;103;1997984;1439;32.55;1861;50.64;686937;3120;16695.94
3;2050-10-23;8846;1086;223;1981407;1681;27.27;3423;94.34;226632;4280;18261.66
