id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2059-07-07;7739;1289;118;1347856;2669;11.87;8855;46.09;947340;1266;23912.9
3;2059-07-08;6522;1069;181;2047039;1454;26.03;4432;38.29;126658;3824;25578.15
3;2059-07-09;7604;1319;115;3669344;2533;71.16;3212;18.49;438010;2757;23324.28
3;2059-07-10;8256;1632;198;1288400;1591;37.84;3640;59.52;946962;4575;17446.52
3;2059-07-11;7112;803;242;208757;2091;30.94;4879;69.34;441193;1260;11012.4
3;2059-07-12;6192;1479;163;1113010;1044;10.88;9149;65.84;331162;2152;20034.7
3;2059-07-13;9495;1259;95;2710348;1766;4.92;4471;98.56;58267;3367;18887.82
3;2059-07-14;4532;1668;229;1068108;1453;76.6;8604;54.08;373371;2846;21020.51
3;2059-07-15;5926;1857;157;1646389;1216;69.29;8285;7.82;98025;2621;18781.22
3;2059-07-16;4791;1517;223;2482466;1051;27.96;4359;81.97;897507;2620;24352.84
3;2059-07-17;8942;1334;172;335161;1548;89.04;2468;1.96;488071;1640;21672.51
3;2059-07-18;5275;921;142;2067510;1616;39.31;7220;83.53;478185;4476;25177.15
3;2059-07-19;10670;1218;237;2018587;1629;82.67;6765;80.71;217970;1863;22193.94
3;2059-07-20;6492;1261;174;2468634;1545;53.68;9769;16.04;776768;1929;21274.96
