id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2050-01-17;8284;1215;214;3833955;2723;1.5;8270;16.4;933091;4865;17646.03
3;2050-01-18;10330;1820;169;944140;2284;35.76;5893;38.63;54506;2679;18775.11
3;2050-01-19;4465;1707;179;3951686;2424;75.19;3741;24.55;154535;3925;25779.8
3;2050-01-20;9628;1852;94;3013291;1943;6.74;7559;7.9;127089;3294;14022.41
3;2050-01-21;5145;1152;78;2683047;1864;36.73;5714;33.94;494865;1868;13266.1
3;2050-01-22;4743;1138;222;2412796;2319;87.72;4422;28.89;685871;4399;20744.12
3;2050-01-23;6594;1437;114;2290428;1826;86.09;9222;47.23;487439;2619;23795.87
3;2050-01-24;11106;999;190;2338261;2821;47.9;8851;27.97;845107;4043;12242.94
3;2050-01-25;5551;851;110;2981127;1899;38.83;523;94.72;626929;2697;16214.81
3;2050-01-26;8246;1437;197;3051099;2710;90.76;9555;61.18;463896;1935;14834.43
3;2050-01-27;8000;1932;151;1460211;2936;27.74;3873;72.34;206192;3329;12030.07
3;2050-01-28;8581;1086;130;1231321;1181;32.31;9067;24.11;790497;4983;21694.97
3;2050-01-29;5780;1043;184;2895139;2044;54.2;1758;35.7;356446;3640;12135.55
3;2050-01-30;10725;1077;218;1408260;2747;40.48;3927;56.8;166717;3075;11781.68
