id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2031-12-15;8161;869;152;2669580;2577;63.93;4366;1.98;544006;3110;11658.36
3;2031-12-16;8758;825;132;200005;2436;44.89;489;1.33;484372;2259;23339.57
3;2031-12-17;11031;1469;198;182147;2475;79.85;8029;27.11;837027;2161;23936.27
3;2031-12-18;11059;1775;105;249437;2596;80.28;243;29.23;855594;3907;11954.05
3;2031-12-19;8154;1103;126;2001639;2957;29.4;3265;82.86;984180;4023;13558.16
3;2031-12-20;9944;1401;128;2094520;1458;84.53;5136;89.89;67126;2593;22160.29
3;2031-12-21;7007;1334;120;3080160;1463;46.73;9126;57.73;999391;2436;18115.16
3;2031-12-22;9131;917;106;3656451;2378;16.25;1684;10.11;310327;3011;11986.17
3;2031-12-23;5204;1208;246;1853030;1605;36.73;865;39.06;451901;4031;24796.28
3;2031-12-24;7642;1941;130;2151104;2420;39.38;2264;40.08;230968;4585;25369.15
3;2031-12-25;7257;1429;155;2138454;1819;51.97;9622;6.01;377340;3186;16017.6
3;2031-12-26;11850;957;236;1168824;1601;60.55;3142;1.55;625143;4151;19259.97
3;2031-12-27;4622;979;98;1702359;2648;98.25;563;62.91;654973;4078;23727.4
3;2031-12-28;6367;901;215;1583610;1545;76.63;2929;17.32;568184;3401;22617.03
