id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2053-11-03;7456;1837;76;827051;1327;1.02;7509;22.36;902490;1229;18493.52
3;2053-11-04;6434;1585;237;3075013;2292;98.53;7892;97.8;345800;2009;15891.01
3;2053-11-05;4996;1185;102;870433;2357;94.47;5213;1.28;88507;1715;22930.63
3;2053-11-06;4915;1397;146;3671680;1251;13.68;6407;60.66;859760;4504;14745.27
3;2053-11-07;4044;1835;161;446816;1530;91.56;5915;6.52;268929;4408;25285.66
3;2053-11-08;7688;1919;179;732929;1824;86.08;5366;2.57;771644;1314;25312.06
3;2053-11-09;5979;1599;93;1699123;1451;13.87;7282;70.25;385631;3410;17578.65
3;2053-11-10;8524;1733;154;3986881;2613;24.2;5664;17.1;873161;2543;20016.8
3;2053-11-11;8112;1532;164;1608797;2997;96.13;7301;99.48;668506;2117;17293.18
3;2053-11-12;8740;1331;115;3217376;1076;38.25;8731;82.18;677057;4146;14944.25
3;2053-11-13;4363;1909;89;109075;1165;0.9;3823;41.56;989686;4804;25511.35
3;2053-11-14;4190;1364;226;265985;2870;69.53;5473;94.1;860793;3426;16769.51
3;2053-11-15;5077;997;224;3272806;1980;19.99;851;21.78;828794;4147;23131.79
3;2053-11-16;6138;1649;150;3789310;2183;74.62;6266;85.21;323596;4839;17699.77
