id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2063-03-12;9708;1646;82;674553;1912;1.44;4866;47.48;57378;4680;12177.57
3;2063-03-13;11633;1914;204;1571571;1247;42.02;4221;69.68;339012;2461;12148.7
3;2063-03-14;8371;1236;204;1209916;2676;87.98;9903;57.29;290080;1874;20078.8
3;2063-03-15;6073;962;211;3831980;1695;22.31;4812;22.48;534592;3007;11694.19
3;2063-03-16;6450;944;180;3334938;1390;36.55;4629;64.59;998658;2125;12024.45
3;2063-03-17;4797;1293;163;3281142;2114;20.84;9912;74.25;577235;2134;12331.36
3;2063-03-18;5534;1098;239;638262;2334;11.46;1589;12.21;165272;3968;15078.3
3;2063-03-19;9598;1810;96;1448805;2209;68.56;3498;70.48;969736;4352;11377.52
3;2063-03-20;5142;1606;132;3003155;2957;50.66;589;3.64;923181;1969;11702.33
3;2063-03-21;7739;1427;174;2022144;1389;49.23;787;61.3;217212;1678;18351.18
3;2063-03-22;8148;1665;93;3903982;2721;78.24;2962;19.37;380253;1832;11117.56
3;2063-03-23;7450;926;77;3271443;2267;78.27;4173;32.33;31461;2270;18395.68
3;2063-03-24;9169;1148;119;619568;1660;89.49;223;93.73;864529;3021;16254.43
3;2063-03-25;11298;1198;101;657285;1173;9.25;8625;32.34;435890;1335;23597.44
