id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2040-01-02;10954;1062;180;3778114;2897;0.09;2824;22.03;588209;1193;14516.0
3;2040-01-03;8118;1520;165;895101;1624;28.23;6600;6.79;544311;3256;14346.48
3;2040-01-04;6117;901;81;2532942;2779;93.1;3009;6.53;248142;3448;11947.96
3;2040-01-05;4824;1724;229;2512990;1924;51.16;4409;44.42;616417;2565;22513.42
3;2040-01-06;9938;1913;111;1934116;2120;85.7;7885;62.12;732858;1294;20695.84
3;2040-01-07;11761;1725;181;924153;1196;54.85;2853;92.48;993037;3211;20883.83
3;2040-01-08;4088;1449;94;967366;1330;26.71;5823;96.17;503255;1169;12954.69
3;2040-01-09;7152;1957;235;3130066;1881;87.69;8525;23.94;582269;2386;12413.95
3;2040-01-10;6949;1161;111;1461632;1295;43.45;6983;53.82;975927;3489;15083.66
3;2040-01-11;6319;1635;189;3758156;2870;74.21;219;47.25;355249;1105;25511.86
3;2040-01-12;7075;1841;119;3457840;1641;13.82;3419;74.24;396836;4066;18773.44
3;2040-01-13;10150;950;74;2041217;2078;85.66;21;10.09;75097;4886;22411.62
3;2040-01-14;8598;1501;192;3958266;1131;15.32;9853;77.93;211928;3370;13866.41
3;2040-01-15;5150;956;88;1620625;1682;73.25;1687;89.26;624498;3041;16600.84
