id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2060-04-12;9240;959;125;3715560;2528;88.11;4555;67.73;198052;3611;25502.52
3;2060-04-13;11864;1075;154;3721813;2723;60.46;6312;72.65;523962;1197;18379.97
3;2060-04-14;4293;920;164;2532021;2547;90.71;4463;6.01;262914;4815;20459.91
3;2060-04-15;7937;1897;231;783219;2248;32.14;5260;57.9;81496;2711;13162.09
3;2060-04-16;11152;870;136;3473104;1854;53.53;8425;90.43;105587;3034;25002.78
3;2060-04-17;11813;1104;227;1374938;2485;98.35;3178;94.18;208176;4827;20874.92
3;2060-04-18;5108;1941;122;2105388;1394;24.48;2262;19.15;858497;4235;19844.64
3;2060-04-19;6573;1293;119;104575;2762;22.74;6307;85.66;524086;2109;17152.62
3;2060-04-20;10524;1089;87;3802320;1582;15.23;8755;32.69;602702;2042;20389.7
3;2060-04-21;9212;1697;116;3592127;2024;23.09;811;39.6;706349;2751;15834.9
3;2060-04-22;11546;1013;89;2201929;1469;87.73;3947;70.76;299840;1890;13126.09
3;2060-04-23;11364;1912;111;1090337;2942;18.06;6217;96.23;773840;2144;13700.53
3;2060-04-24;4214;1901;237;993186;1443;79.4;4232;34.32;298567;3458;24350.58
3;2060-04-25;5983;1202;171;303212;1202;13.59;1937;78.89;801341;2333;19209.29
