id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2052-04-22;10327;1116;103;1893867;2658;46.63;6475;8.09;445522;2705;12037.43
3;2052-04-23;6812;1446;92;574452;2672;63.3;3202;40.58;119252;1453;15539.05
3;2052-04-24;6945;1994;110;1894326;2880;50.08;5330;32.67;778449;4366;21469.36
3;2052-04-25;10277;1085;227;516799;2845;38.76;651;3.4;818751;1988;21655.75
3;2052-04-26;9081;1715;88;3841799;2348;40.09;8157;52.11;781037;4242;24275.62
3;2052-04-27;5787;819;184;2916346;2041;47.11;197;17.4;779579;3028;13302.45
3;2052-04-28;11252;1458;81;3413224;2291;39.9;4151;40.41;961661;4942;21593.22
3;2052-04-29;4421;1904;218;923362;2068;31.76;7473;70.32;918730;4554;17606.66
3;2052-04-30;4592;1219;164;3493622;1357;11.03;1630;20.0;490716;4663;20954.35
3;2052-05-01;11493;1051;216;1571944;2688;5.34;8089;89.25;411487;4389;16191.64
3;2052-05-02;9418;812;141;3673802;2561;19.17;9596;20.79;976346;1911;24135.68
3;2052-05-03;8577;1393;214;2211211;2372;44.48;1212;1.5;221805;4496;25001.48
3;2052-05-04;9955;1013;248;526560;2121;31.6;7355;17.88;600299;3831;17208.66
3;2052-05-05;7731;1091;188;1223808;2392;55.93;2185;19.81;342660;1736;17029.62
