id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2044-06-27;8959;989;232;2653893;2042;12.9;1209;67.84;891832;2354;16820.59
3;2044-06-28;7207;1416;171;3363181;1768;27.27;8090;52.77;670450;4068;20553.36
3;2044-06-29;4991;1255;107;1914628;1437;50.94;203;16.2;641949;1993;15037.96
3;2044-06-30;7702;1551;83;3503933;2653;30.18;8392;23.3;451135;4452;17933.8
3;2044-07-01;11922;967;235;1102701;1150;79.7;5228;81.65;90847;3896;11977.72
3;2044-07-02;5675;1537;222;3472701;1407;18.49;7790;62.57;238730;2635;25855.43
3;2044-07-03;8698;1045;110;169298;2204;39.36;4256;40.18;64924;1246;17735.86
3;2044-07-04;4182;1408;177;3264130;1628;71.65;6630;38.93;791502;3822;15478.71
3;2044-07-05;11372;1529;229;3276740;1336;48.75;581;79.08;869958;1305;23552.39
3;2044-07-06;7730;1754;202;2487645;2950;21.94;6607;94.9;529975;2569;22028.15
3;2044-07-07;7538;1636;109;2939871;2943;24.83;338;45.76;794123;2448;15174.25
3;2044-07-08;8560;1778;95;2761356;1918;63.81;6135;89.81;551945;3452;14062.43
3;2044-07-09;11639;1791;84;1425199;2673;66.69;1511;92.71;962676;2353;19026.8
3;2044-07-10;9941;1837;178;2593205;1802;23.1;2585;96.41;57583;4378;14320.04
