id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2038-01-04;5666;1494;154;2213004;1532;6.18;9287;89.09;179160;1049;22652.06
3;2038-01-05;9740;1111;249;138400;2444;24.82;6727;89.49;437403;3557;17333.98
3;2038-01-06;7710;1363;221;2280769;1400;95.86;1024;89.16;758282;2091;12337.59
3;2038-01-07;7978;1898;81;2827205;2759;77.68;144;28.08;352533;2549;23805.72
3;2038-01-08;9492;1350;191;1569163;2443;13.64;1542;9.97;974504;4179;17114.8
3;2038-01-09;11710;1137;176;820907;2531;38.65;3719;4.61;154225;3669;20646.55
3;2038-01-10;6025;1565;86;2105236;1183;87.17;875;87.07;437873;1933;14586.82
3;2038-01-11;5228;875;114;312700;2410;70.42;7913;87.56;702937;1408;23077.0
3;2038-01-12;6793;1824;136;1644559;1290;3.89;88;9.12;178230;2540;18986.17
3;2038-01-13;11471;1217;144;660127;1123;81.36;1342;37.97;895987;4970;17835.88
3;2038-01-14;6841;1545;200;1331986;1597;82.02;1792;48.93;729223;2535;19116.05
3;2038-01-15;10912;1914;174;366134;2459;89.01;5254;16.92;750075;2696;13929.12
3;2038-01-16;4604;1763;198;3170529;1186;1.75;3977;5.82;932247;3921;25384.15
3;2038-01-17;10077;1048;83;2075030;1397;21.52;4507;13.13;302653;2567;11113.41
