id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2040-01-30;9661;853;152;3734910;1225;86.4;6464;70.57;816295;3920;14178.78
3;2040-01-31;4838;1871;234;2524038;2674;98.27;2055;15.15;325173;4749;17961.78
3;2040-02-01;7171;1903;218;343340;1650;89.55;130;79.28;815744;4527;15420.04
3;2040-02-02;8341;1157;158;3853584;2891;45.72;5723;86.1;434713;1039;25850.28
3;2040-02-03;8729;1930;158;767873;1286;19.55;4114;28.99;782889;3162;23875.79
3;2040-02-04;8011;1440;72;580025;1420;50.21;8000;88.66;715626;1002;19092.29
3;2040-02-05;10827;1128;188;1681768;1458;67.12;5320;77.87;153547;1018;12256.26
3;2040-02-06;7906;1191;224;821201;2867;96.67;844;14.0;670709;4809;14275.9
3;2040-02-07;9713;1224;98;2948474;1163;52.74;5163;49.31;196638;3242;14250.96
3;2040-02-08;8632;1176;167;3533257;2904;15.71;1928;62.17;704967;4778;15949.35
3;2040-02-09;4297;1290;223;904483;1981;17.75;1267;40.89;266014;3000;16233.01
3;2040-02-10;6495;1910;76;2956127;1259;60.02;8472;7.43;835143;4330;20685.23
3;2040-02-11;11811;1423;172;1341587;1949;36.01;5756;17.94;38483;1128;12439.3
3;2040-02-12;9628;1279;192;3517077;2024;83.33;7409;57.34;674026;1674;22002.76
