id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2063-07-30;7031;1007;203;358937;1460;79.79;5069;15.98;706669;4213;20155.36
3;2063-07-31;8134;1943;176;3896766;2333;34.86;1565;76.85;500987;1528;16026.17
3;2063-08-01;4581;836;87;3538779;2963;69.5;4228;10.09;244208;2614;16293.63
3;2063-08-02;8770;1518;140;1797371;1657;24.36;5516;84.43;89850;2369;14653.94
3;2063-08-03;7846;1586;85;917720;2748;2.55;7878;98.22;258691;1984;15565.41
3;2063-08-04;11726;1820;161;1647965;2043;48.03;1530;92.48;545010;2064;17478.19
3;2063-08-05;11621;1773;244;2886762;2694;54.32;8433;15.49;229759;4233;11518.19
3;2063-08-06;11621;1106;234;2675268;2302;26.67;3428;79.64;690314;2752;15675.78
3;2063-08-07;9556;1253;143;2171945;2673;93.58;6376;94.89;930271;2525;14172.09
3;2063-08-08;4917;1012;94;3195386;1907;68.08;6865;9.99;997129;1401;14160.62
3;2063-08-09;10070;1149;229;231423;1641;97.3;5241;23.3;779979;2373;21916.08
3;2063-08-10;11551;978;106;436859;1865;57.3;7666;64.58;83554;1073;14594.38
3;2063-08-11;10122;1239;130;281414;2776;25.4;9510;75.77;803121;4852;21020.74
3;2063-08-12;4890;1054;104;3586875;2704;75.73;1764;73.81;466497;1976;12462.33
