id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2030-09-23;4774;927;119;3510717;2960;24.44;7532;56.73;529694;4804;23851.32
3;2030-09-24;7252;1657;152;2599651;1615;57.59;9340;17.81;513846;3986;18096.66
3;2030-09-25;5707;1501;202;589173;2065;55.4;2819;90.5;707078;1362;25525.04
3;2030-09-26;7164;1591;166;1007706;2772;51.39;988;23.58;928666;1650;25242.43
3;2030-09-27;11832;811;195;2448039;2064;20.07;7785;51.32;521831;4867;14696.9
3;2030-09-28;9685;977;189;1484213;1516;66.23;8868;83.45;888457;3182;23810.99
3;2030-09-29;8504;1037;131;1367213;1552;37.55;5790;0.85;521247;4792;21696.12
3;2030-09-30;10371;1332;82;3966103;1449;85.13;4102;12.46;67578;3651;13512.11
3;2030-10-01;9404;1981;164;1656125;2845;94.98;2715;20.47;826625;2897;19674.56
3;2030-10-02;5695;1184;210;2903846;1924;1.76;2721;85.33;396793;4368;19767.82
3;2030-10-03;9868;1936;109;3405025;1301;14.6;4386;6.87;576034;3881;19346.15
3;2030-10-04;4428;1620;136;2873174;2050;81.98;9313;43.34;941941;2940;21628.4
3;2030-10-05;5097;1600;115;3699240;2363;55.06;9582;16.46;332937;4370;14310.82
3;2030-10-06;8806;1002;202;1985426;1424;25.58;3398;13.55;809193;1348;20396.33
