id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2035-11-26;4637;1299;217;3191219;1985;35.31;2361;35.8;830477;4543;12704.27
3;2035-11-27;5642;1941;205;168294;2747;27.19;7354;22.09;163918;3252;11735.47
3;2035-11-28;8018;814;195;253694;1245;8.66;8399;64.02;114386;2145;23675.76
3;2035-11-29;9152;1874;187;785777;2667;4.79;5386;89.69;582526;3518;13306.45
3;2035-11-30;5175;1638;172;1497579;2410;31.28;1583;89.12;423713;3079;15378.07
3;2035-12-01;10034;1459;191;807327;2380;63.95;5994;31.34;350198;2872;24960.98
3;2035-12-02;8080;1285;220;2220713;2543;52.31;3938;11.75;206330;1935;22599.62
3;2035-12-03;10071;1959;180;2651725;1485;34.37;630;25.84;223871;4427;15406.01
3;2035-12-04;8968;1912;101;3745764;1855;24.52;1659;1.92;541566;2417;25802.42
3;2035-12-05;11385;1017;118;3150860;2585;27.7;1270;81.1;221450;2115;13785.6
3;2035-12-06;5241;1560;162;1007567;1756;75.61;4176;48.66;559213;3996;14558.49
3;2035-12-07;11708;1337;107;3039522;2469;91.3;1422;18.2;844544;3223;14865.78
3;2035-12-08;4662;925;72;1824231;2020;12.03;8436;74.97;963065;1784;14707.39
3;2035-12-09;5544;810;233;1974869;2349;44.65;6330;24.98;280679;4845;16962.84
