id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2038-05-10;6315;1527;207;3729615;2488;46.56;4692;23.68;851575;3192;18337.82
3;2038-05-11;4701;1426;217;2157525;1188;73.49;1288;56.59;846139;4365;15402.34
3;2038-05-12;9968;1389;177;2888723;1704;15.94;1958;32.06;859427;4787;24150.88
3;2038-05-13;6126;1600;95;237089;1722;99.1;4592;57.94;295533;3762;20536.04
3;2038-05-14;4292;1013;155;3617572;2884;61.7;3516;92.9;670041;2134;25869.48
3;2038-05-15;8681;1894;155;1231416;1921;21.07;7446;58.65;903748;1831;21612.43
3;2038-05-16;6542;1626;112;2620953;2581;94.27;2092;71.48;215373;4647;20646.79
3;2038-05-17;7112;1662;202;3512971;1419;52.2;9423;99.75;442040;3094;17112.79
3;2038-05-18;7641;1769;245;3691444;2195;55.44;2913;4.4;794431;3359;16089.47
3;2038-05-19;10937;894;236;1642859;1998;84.21;6099;56.21;275446;2117;22357.74
3;2038-05-20;9347;1175;161;1096929;1538;61.59;6757;91.4;33678;1332;21341.61
3;2038-05-21;4117;1775;205;2984464;2152;50.7;5278;92.0;169416;4676;12593.94
3;2038-05-22;7779;1104;94;2169123;2892;2.92;4438;49.01;452036;3989;24254.5
3;2038-05-23;7308;1936;124;1469624;1272;41.84;7288;58.79;193644;4724;18978.29
