id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2044-03-07;9175;1725;119;2380359;2025;43.54;1920;67.87;205731;3114;13781.26
3;2044-03-08;9692;1795;77;1442475;1836;38.08;5967;43.72;725535;3153;20002.78
3;2044-03-09;7245;1318;103;3632395;2627;21.26;8596;78.57;36300;2737;20755.49
3;2044-03-10;9493;1639;152;411007;1008;71.68;6144;78.07;336716;3002;19693.64
3;2044-03-11;5750;1558;203;2955662;2230;93.27;4863;69.6;464275;3869;18730.07
3;2044-03-12;4641;1591;190;565386;2929;93.14;9520;30.49;529449;1001;20837.0
3;2044-03-13;8320;988;195;2817526;2122;21.76;6224;2.67;95703;1193;25072.75
3;2044-03-14;10256;1119;103;1114190;2810;53.19;1682;25.27;71457;2599;18926.44
3;2044-03-15;4259;1936;87;780765;2538;57.56;4450;6.57;57402;2996;25886.36
3;2044-03-16;10290;1224;103;477561;1736;28.56;5944;53.67;733002;1601;11419.56
3;2044-03-17;4080;821;113;2832058;2887;74.31;8686;92.72;688158;1003;24970.64
3;2044-03-18;9886;1173;241;1723497;2975;68.7;3293;71.29;500550;2259;17374.38
3;2044-03-19;4367;1719;222;2584867;2662;83.31;5103;61.54;145847;2872;18322.24
3;2044-03-20;10002;1820;196;2867034;1619;91.84;942;44.0;843063;4897;25952.6
