id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2038-08-02;11460;1969;123;1759888;1181;74.79;9001;68.82;585827;4293;22569.31
3;2038-08-03;5247;1724;117;867342;2460;30.95;1415;8.95;288510;4399;22457.56
3;2038-08-04;4774;1841;193;1162751;2173;72.83;1157;96.98;335829;2297;18904.71
3;2038-08-05;6748;1729;131;3763211;1617;4.65;9259;76.13;560446;4143;13531.02
3;2038-08-06;6345;1362;171;2502162;2229;1.2;6054;9.26;701027;3800;18151.64
3;2038-08-07;6768;1546;103;2610341;1763;71.05;4127;38.31;718432;3715;24187.79
3;2038-08-08;10338;1024;73;2230148;2273;52.82;9342;0.07;422563;2561;16708.16
3;2038-08-09;9930;1985;149;546793;1770;75.36;8984;14.54;511055;3611;24256.19
3;2038-08-10;9389;810;120;3664894;2764;56.43;8718;76.77;360357;4663;25753.51
3;2038-08-11;7564;1114;120;1026571;1066;4.08;9256;67.52;678873;1382;22683.33
3;2038-08-12;7443;1690;155;2080991;2771;21.59;4982;42.55;952900;1626;22409.62
3;2038-08-13;4751;1515;138;979383;1978;19.11;8234;76.24;666852;1206;16664.85
3;2038-08-14;10366;1363;200;1698514;1192;96.1;3230;49.59;659705;2944;22121.53
3;2038-08-15;9787;991;219;1458577;1388;73.92;120;40.71;631909;3672;23927.46
