id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2047-01-21;7441;855;146;2924004;2923;79.34;4413;28.92;33430;1797;13695.21
3;2047-01-22;5929;1591;110;3406185;1292;29.42;8261;29.58;521503;1451;18633.82
3;2047-01-23;8424;1906;154;701704;2159;14.83;2269;21.31;849536;4525;18720.47
3;2047-01-24;11240;1588;142;491369;1858;38.92;3571;76.75;221579;3761;17863.93
3;2047-01-25;6467;1922;150;849891;2968;87.6;8842;73.55;268610;2643;12588.22
3;2047-01-26;6482;1612;198;3138783;2653;32.82;5132;69.69;810038;2131;25994.71
3;2047-01-27;9402;1080;229;673341;2324;24.52;6282;30.04;916288;2619;25177.14
3;2047-01-28;8332;1141;197;2213941;1010;97.42;7452;15.82;583304;2280;16904.38
3;2047-01-29;6086;1394;171;2787302;1962;40.36;9095;99.58;203842;3012;22877.81
3;2047-01-30;8258;898;193;2703867;2045;19.94;7840;62.31;517370;1830;13035.62
3;2047-01-31;5799;1114;184;3569748;2594;55.14;3243;42.68;422848;3393;18335.34
3;2047-02-01;8088;1551;192;2972402;2882;31.0;7435;66.11;821616;4492;22845.96
3;2047-02-02;10431;1774;153;1265759;2571;96.29;3147;61.87;605671;1211;25059.0
3;2047-02-03;5960;1311;217;1323465;2448;88.38;3417;78.63;817711;2095;21991.14
